anio,mes,sentido,total_veh_pagan,total_veh_exon,total_veh_eva
"2019","2","1","0","564","0"
"2019","2","0","519","8","0"
"2019","2","1","513","8","0"
"2019","2","0","540","7","0"
"2019","2","1","454","9","0"
"2019","2","0","0","1078","0"
"2019","2","1","1005","12","0"
"2019","2","0","194","5","0"
"2019","2","1","193","1","0"
"2019","2","0","1841","12","0"
"2019","2","1","2001","17","0"
"2019","2","0","3420","25","0"
"2019","2","1","3317","29","0"
"2019","2","0","1730","11","0"
"2019","2","1","1834","5","0"
"2019","2","0","1089","2","0"
"2019","2","0","1681","15","0"
"2019","2","0","2335","8","0"
"2019","2","1","2561","6","0"
"2019","2","0","1927","15","0"
"2019","2","1","2282","16","0"
"2019","2","0","4000","17","0"
"2019","2","1","4418","30","0"
"2019","2","0","2674","28","0"
"2019","2","0","4780","36","0"
"2019","2","1","5077","30","0"
"2019","2","0","2225","17","0"
"2019","2","1","2161","19","0"
"2019","2","0","5593","35","0"
"2019","2","1","5937","35","0"
"2019","2","0","7598","50","0"
"2019","2","0","3434","41","0"
"2019","2","1","4443","51","0"
"2019","2","0","0","4","0"
"2019","2","1","0","4","0"
"2019","2","0","1731","9","0"
"2019","2","0","688","3","0"
"2019","2","0","785","15","0"
"2019","2","0","945","20","0"
"2019","2","1","2830","27","0"
"2019","2","0","1424","14","0"
"2019","2","0","5000","45","0"
"2019","2","1","4937","43","0"
"2019","2","0","1655","5","0"
"2019","2","0","2788","8","0"
"2019","2","1","2809","7","0"
"2019","2","0","3892","26","0"
"2019","2","1","3822","26","0"
"2019","2","0","780","5","0"
"2019","2","1","847","4","0"
"2019","2","0","313","4","0"
"2019","2","1","386","2","0"
"2019","2","0","230","5","0"
"2019","2","1","312","4","0"
"2019","2","0","427","6","0"
"2019","2","1","467","6","0"
"2019","2","0","719","5","0"
"2019","2","1","717","4","0"
"2019","2","2","660","0","0"
"2019","2","0","359","0","0"
"2019","2","1","301","0","0"
"2019","2","2","830","14","0"
"2019","2","0","416","9","0"
"2019","2","1","414","5","0"
"2019","2","2","330","5","0"
"2019","2","0","167","4","0"
"2019","2","1","163","1","0"
"2019","2","2","1403","19","0"
"2019","2","0","725","10","0"
"2019","2","1","678","9","0"
"2019","2","0","246","8","0"
"2019","2","1","231","8","0"
"2019","2","0","568","15","0"
"2019","2","1","486","14","0"
"2019","2","0","257","11","0"
"2019","2","1","250","11","0"
"2019","2","0","3121","34","0"
"2019","2","0","361","3","1"
"2019","2","1","498","4","0"
"2019","2","1","3114","35","0"
"2019","2","0","709","5","0"
"2019","2","1","771","5","0"
"2019","2","0","1425","8","0"
"2019","2","1","1376","5","0"
"2019","2","0","1939","2","0"
"2019","2","1","1820","3","0"
"2019","2","0","1098","9","0"
"2019","2","1","1018","10","1"
"2019","2","0","2885","35","0"
"2019","2","0","387","13","0"
"2019","2","1","367","17","0"
"2019","2","0","1414","10","0"
"2019","2","1","1412","9","0"
"2019","2","0","0","3986","0"
"2019","2","0","337","26","0"
"2019","2","1","314","30","0"
"2019","2","0","655","8","0"
"2019","2","1","509","11","0"
"2019","2","0","1694","12","0"
"2019","2","1","1696","15","0"
"2019","2","0","588","6","0"
"2019","2","1","0","541","0"
"2019","2","0","621","7","0"
"2019","2","1","512","12","0"
"2019","2","0","478","2","0"
"2019","2","1","473","3","0"
"2019","2","0","0","1147","0"
"2019","2","1","1051","19","0"
"2019","2","0","198","4","0"
"2019","2","1","167","3","0"
"2019","2","0","2261","13","0"
"2019","2","1","2078","9","0"
"2019","2","0","3637","29","0"
"2019","2","1","3042","24","1"
"2019","2","0","1764","11","1"
"2019","2","1","1681","13","1"
"2019","2","0","1154","2","0"
"2019","2","0","1639","22","0"
"2019","2","0","2792","9","0"
"2019","2","1","2735","9","0"
"2019","2","0","2522","22","0"
"2019","2","1","2502","20","0"
"2019","2","0","4358","21","0"
"2019","2","1","4336","36","0"
"2019","2","0","3266","32","0"
"2019","2","0","5335","37","0"
"2019","2","1","5059","38","0"
"2019","2","0","2732","21","0"
"2019","2","1","2636","22","0"
"2019","2","0","5399","34","0"
"2019","2","1","5156","35","0"
"2019","2","0","8095","51","0"
"2019","2","0","3826","44","0"
"2019","2","1","4307","45","0"
"2019","2","0","0","6","0"
"2019","2","1","0","7","0"
"2019","2","0","1446","11","0"
"2019","2","0","681","7","0"
"2019","2","0","789","14","0"
"2019","2","0","915","18","0"
"2019","2","1","2973","17","0"
"2019","2","0","1551","15","0"
"2019","2","0","4706","50","0"
"2019","2","1","4770","39","0"
"2019","2","0","1682","6","0"
"2019","2","0","2747","11","0"
"2019","2","1","2729","12","0"
"2019","2","0","3729","38","0"
"2019","2","1","3723","35","0"
"2019","2","0","847","7","0"
"2019","2","1","904","7","0"
"2019","2","0","493","3","0"
"2019","2","1","403","3","0"
"2019","2","0","366","0","0"
"2019","2","1","287","1","0"
"2019","2","0","545","6","0"
"2019","2","1","503","8","0"
"2019","2","0","694","2","0"
"2019","2","1","691","3","0"
"2019","2","2","644","0","0"
"2019","2","0","331","0","0"
"2019","2","1","313","0","0"
"2019","2","2","843","19","0"
"2019","2","0","428","7","0"
"2019","2","1","415","12","0"
"2019","2","2","312","12","0"
"2019","2","0","161","5","0"
"2019","2","1","151","7","0"
"2019","2","2","1377","8","0"
"2019","2","0","672","5","0"
"2019","2","1","705","3","0"
"2019","2","0","283","0","0"
"2019","2","1","251","2","0"
"2019","2","0","636","11","0"
"2019","2","1","661","15","0"
"2019","2","0","361","11","0"
"2019","2","1","350","12","0"
"2019","2","0","425","1","0"
"2019","2","0","3359","50","0"
"2019","2","1","448","0","0"
"2019","2","1","3279","48","1"
"2019","2","0","723","9","0"
"2019","2","1","721","5","0"
"2019","2","0","1466","1","0"
"2019","2","1","1358","1","0"
"2019","2","0","1932","7","0"
"2019","2","1","1874","7","0"
"2019","2","0","1108","14","1"
"2019","2","1","1076","13","0"
"2019","2","0","2909","32","0"
"2019","2","0","399","17","0"
"2019","2","1","401","16","0"
"2019","2","0","1379","8","0"
"2019","2","1","1341","9","0"
"2019","2","0","0","4074","0"
"2019","2","0","339","19","0"
"2019","2","1","292","20","0"
"2019","2","0","622","20","0"
"2019","2","1","696","19","0"
"2019","2","0","1768","11","0"
"2019","2","1","1755","8","0"
"2019","2","0","580","11","0"
"2019","2","1","0","634","0"
"2019","2","0","585","11","0"
"2019","2","1","644","9","0"
"2019","2","0","502","4","0"
"2019","2","1","515","4","0"
"2019","2","0","0","1096","0"
"2019","2","1","1107","16","0"
"2019","2","0","204","2","0"
"2019","2","1","190","1","0"
"2019","2","0","2154","14","0"
"2019","2","1","2270","9","0"
"2019","2","0","3346","37","0"
"2019","2","1","3556","34","0"
"2019","2","0","1753","11","2"
"2019","2","1","1800","14","1"
"2019","2","0","1076","3","0"
"2019","2","0","1495","16","0"
"2019","2","0","2839","9","0"
"2019","2","1","2768","6","0"
"2019","2","0","2620","15","0"
"2019","2","1","2536","13","0"
"2019","2","0","4549","14","0"
"2019","2","1","4469","32","0"
"2019","2","0","3301","35","0"
"2019","2","0","5674","67","0"
"2019","2","1","4655","37","0"
"2019","2","0","2800","26","0"
"2019","2","1","2685","28","0"
"2019","2","0","5259","43","0"
"2019","2","1","5003","35","0"
"2019","2","0","8406","68","0"
"2019","2","0","3897","41","0"
"2019","2","1","4484","43","0"
"2019","2","0","0","7","0"
"2019","2","1","0","5","0"
"2019","2","0","1566","7","0"
"2019","2","0","724","4","0"
"2019","2","0","868","14","0"
"2019","2","0","1000","22","0"
"2019","2","1","2904","22","0"
"2019","2","0","1555","11","0"
"2019","2","0","4903","77","0"
"2019","2","1","4853","44","0"
"2019","2","0","1751","12","0"
"2019","2","0","3007","20","0"
"2019","2","1","2848","14","0"
"2019","2","0","3913","44","0"
"2019","2","1","3869","33","0"
"2019","2","0","943","8","0"
"2019","2","1","834","6","0"
"2019","2","0","415","8","0"
"2019","2","1","416","7","0"
"2019","2","0","320","5","0"
"2019","2","1","311","5","0"
"2019","2","0","565","9","0"
"2019","2","1","469","6","0"
"2019","2","0","678","2","0"
"2019","2","1","681","1","0"
"2019","2","2","619","0","0"
"2019","2","0","320","0","0"
"2019","2","1","299","0","0"
"2019","2","2","795","20","0"
"2019","2","0","391","13","0"
"2019","2","1","404","7","0"
"2019","2","2","302","10","0"
"2019","2","0","147","5","0"
"2019","2","1","155","5","0"
"2019","2","2","1313","11","0"
"2019","2","0","686","5","0"
"2019","2","1","627","6","0"
"2019","2","0","257","10","0"
"2019","2","1","258","11","0"
"2019","2","0","575","13","0"
"2019","2","1","561","16","0"
"2019","2","0","239","16","0"
"2019","2","1","234","17","0"
"2019","2","0","3804","52","0"
"2019","2","0","430","3","0"
"2019","2","1","442","4","0"
"2019","2","1","3457","55","1"
"2019","2","0","844","5","0"
"2019","2","1","787","4","0"
"2019","2","0","1632","0","0"
"2019","2","1","1417","1","0"
"2019","2","0","1970","7","0"
"2019","2","1","1946","2","0"
"2019","2","0","1143","5","1"
"2019","2","1","1233","12","2"
"2019","2","0","3017","17","0"
"2019","2","0","484","17","0"
"2019","2","1","391","17","0"
"2019","2","0","1401","8","0"
"2019","2","1","1342","11","0"
"2019","2","0","0","4037","0"
"2019","2","0","376","22","0"
"2019","2","1","330","22","0"
"2019","2","0","724","13","0"
"2019","2","1","629","14","0"
"2019","2","0","1877","13","0"
"2019","2","1","1842","15","0"
"2019","2","0","626","8","0"
"2019","2","1","0","580","0"
"2019","2","0","664","9","0"
"2019","2","1","590","10","0"
"2019","2","0","472","2","0"
"2019","2","1","488","1","0"
"2019","2","0","0","1185","0"
"2019","2","1","1089","18","0"
"2019","2","0","179","2","0"
"2019","2","1","199","2","0"
"2019","2","0","2286","11","0"
"2019","2","1","2375","9","0"
"2019","2","0","3537","20","0"
"2019","2","1","3658","17","1"
"2019","2","0","1850","12","0"
"2019","2","1","1818","14","0"
"2019","2","0","1102","7","0"
"2019","2","0","1671","20","0"
"2019","2","0","2931","39","0"
"2019","2","1","2741","7","0"
"2019","2","0","2732","47","0"
"2019","2","1","2543","19","0"
"2019","2","0","4636","43","0"
"2019","2","1","4599","41","0"
"2019","2","0","3499","52","0"
"2019","2","0","6549","77","0"
"2019","2","1","3960","26","0"
"2019","2","0","2782","22","0"
"2019","2","1","2723","19","0"
"2019","2","0","5438","75","0"
"2019","2","1","5563","49","0"
"2019","2","0","10755","83","0"
"2019","2","0","4063","47","0"
"2019","2","1","4788","52","0"
"2019","2","0","0","4","0"
"2019","2","1","0","5","0"
"2019","2","0","1531","9","0"
"2019","2","0","573","3","0"
"2019","2","0","686","16","0"
"2019","2","0","958","16","0"
"2019","2","1","3279","15","0"
"2019","2","0","1630","21","0"
"2019","2","0","5170","49","0"
"2019","2","1","5223","35","0"
"2019","2","0","1770","12","0"
"2019","2","0","3023","18","0"
"2019","2","1","3136","16","0"
"2019","2","0","4017","39","0"
"2019","2","1","3953","24","0"
"2019","2","0","1088","7","0"
"2019","2","1","945","6","0"
"2019","2","0","411","7","0"
"2019","2","1","378","6","0"
"2019","2","0","336","4","0"
"2019","2","1","275","2","0"
"2019","2","0","531","8","0"
"2019","2","1","493","7","0"
"2019","2","0","663","1","0"
"2019","2","1","677","3","0"
"2019","2","2","722","0","0"
"2019","2","0","391","0","0"
"2019","2","1","331","0","0"
"2019","2","2","866","15","0"
"2019","2","0","418","5","0"
"2019","2","1","448","10","0"
"2019","2","2","319","12","0"
"2019","2","0","147","6","0"
"2019","2","1","172","6","0"
"2019","2","2","1498","13","0"
"2019","2","0","766","7","0"
"2019","2","1","732","6","0"
"2019","2","0","301","4","0"
"2019","2","1","288","4","0"
"2019","2","0","568","17","0"
"2019","2","1","654","15","0"
"2019","2","0","322","17","0"
"2019","2","1","290","17","0"
"2019","2","0","4389","41","0"
"2019","2","0","471","1","0"
"2019","2","1","561","2","0"
"2019","2","1","3708","45","0"
"2019","2","0","881","8","0"
"2019","2","1","844","6","0"
"2019","2","0","2246","0","0"
"2019","2","1","1376","1","0"
"2019","2","0","2095","7","0"
"2019","2","1","2169","2","0"
"2019","2","0","1425","18","0"
"2019","2","1","1285","18","0"
"2019","2","0","3623","27","0"
"2019","2","0","451","13","0"
"2019","2","1","454","12","0"
"2019","2","0","1417","14","0"
"2019","2","1","1351","9","0"
"2019","2","0","0","4257","0"
"2019","2","0","433","23","0"
"2019","2","1","355","20","0"
"2019","2","0","657","14","0"
"2019","2","1","665","14","0"
"2019","2","0","2048","10","0"
"2019","2","1","1921","10","0"
"2019","2","0","595","11","0"
"2019","2","1","0","626","0"
"2019","2","0","625","9","0"
"2019","2","1","622","9","0"
"2019","2","0","531","4","0"
"2019","2","1","596","4","0"
"2019","2","0","0","1135","0"
"2019","2","1","1093","14","0"
"2019","2","0","198","3","0"
"2019","2","1","217","3","0"
"2019","2","0","2215","14","0"
"2019","2","1","2453","19","0"
"2019","2","0","3659","21","0"
"2019","2","1","3824","25","0"
"2019","2","0","2159","11","0"
"2019","2","1","1901","7","1"
"2019","2","0","1149","4","0"
"2019","2","0","1542","16","0"
"2019","2","0","3241","11","0"
"2019","2","1","2806","12","0"
"2019","2","0","2987","19","0"
"2019","2","1","2612","21","0"
"2019","2","0","4932","13","0"
"2019","2","1","4627","27","0"
"2019","2","0","3728","27","0"
"2019","2","0","6158","37","0"
"2019","2","1","5490","38","0"
"2019","2","0","2791","20","0"
"2019","2","1","2656","23","0"
"2019","2","0","6544","38","0"
"2019","2","1","5689","35","0"
"2019","2","0","20926","105","0"
"2019","2","0","4614","50","0"
"2019","2","1","4837","39","0"
"2019","2","0","0","1","0"
"2019","2","1","0","2","0"
"2019","2","0","1610","10","0"
"2019","2","0","401","2","0"
"2019","2","0","372","13","0"
"2019","2","0","964","24","0"
"2019","2","1","5892","17","0"
"2019","2","0","1494","12","0"
"2019","2","0","5461","38","0"
"2019","2","1","5343","36","0"
"2019","2","0","1650","1","0"
"2019","2","0","3018","8","0"
"2019","2","1","3195","10","0"
"2019","2","0","3911","28","0"
"2019","2","1","3907","23","0"
"2019","2","0","1016","4","0"
"2019","2","1","1200","5","0"
"2019","2","0","411","6","0"
"2019","2","1","383","4","0"
"2019","2","0","285","6","0"
"2019","2","1","290","5","0"
"2019","2","0","554","7","0"
"2019","2","1","537","3","0"
"2019","2","0","748","8","0"
"2019","2","1","718","6","0"
"2019","2","2","619","0","0"
"2019","2","0","290","0","0"
"2019","2","1","329","0","0"
"2019","2","2","875","15","0"
"2019","2","0","440","10","0"
"2019","2","1","435","5","0"
"2019","2","2","280","6","0"
"2019","2","0","146","4","0"
"2019","2","1","134","2","0"
"2019","2","2","1424","13","0"
"2019","2","0","656","7","0"
"2019","2","1","768","6","0"
"2019","2","0","222","10","0"
"2019","2","1","248","8","0"
"2019","2","0","510","17","0"
"2019","2","1","536","18","0"
"2019","2","0","287","7","0"
"2019","2","1","312","9","0"
"2019","2","0","4669","32","2"
"2019","2","0","464","1","0"
"2019","2","1","4076","35","2"
"2019","2","1","386","2","0"
"2019","2","0","1323","2","0"
"2019","2","1","1067","2","0"
"2019","2","0","3574","3","0"
"2019","2","1","1849","1","0"
"2019","2","0","2365","8","0"
"2019","2","1","1901","5","0"
"2019","2","0","1684","13","0"
"2019","2","1","1151","8","0"
"2019","2","0","4434","19","0"
"2019","2","0","398","22","0"
"2019","2","1","473","26","0"
"2019","2","0","1287","6","0"
"2019","2","1","1349","10","0"
"2019","2","0","0","4019","0"
"2019","2","0","320","19","0"
"2019","2","1","322","24","0"
"2019","2","0","607","15","0"
"2019","2","1","630","18","0"
"2019","2","0","1920","9","0"
"2019","2","1","1706","8","0"
"2019","2","0","545","11","0"
"2019","2","1","0","620","0"
"2019","2","0","568","5","0"
"2019","2","1","572","8","0"
"2019","2","0","539","3","0"
"2019","2","1","532","4","0"
"2019","2","0","0","1125","0"
"2019","2","1","1131","11","0"
"2019","2","0","179","6","0"
"2019","2","1","149","3","0"
"2019","2","0","2150","11","0"
"2019","2","1","2040","15","0"
"2019","2","0","3359","19","0"
"2019","2","1","3226","25","0"
"2019","2","0","1868","6","0"
"2019","2","1","1588","11","0"
"2019","2","0","1152","2","0"
"2019","2","0","1597","20","0"
"2019","2","0","3932","14","0"
"2019","2","1","2980","9","0"
"2019","2","0","3212","32","0"
"2019","2","1","2611","27","0"
"2019","2","0","5102","20","0"
"2019","2","1","4714","33","0"
"2019","2","0","3895","24","0"
"2019","2","0","7371","49","0"
"2019","2","1","5486","39","0"
"2019","2","0","2555","23","0"
"2019","2","1","2487","22","0"
"2019","2","0","9081","44","0"
"2019","2","1","6598","35","0"
"2019","2","0","19030","133","0"
"2019","2","0","4760","48","0"
"2019","2","1","4714","37","0"
"2019","2","0","0","3","0"
"2019","2","1","0","2","0"
"2019","2","0","1814","10","0"
"2019","2","0","30","1","0"
"2019","2","0","0","0","0"
"2019","2","0","861","28","0"
"2019","2","1","3551","25","0"
"2019","2","0","1224","16","0"
"2019","2","0","5049","41","0"
"2019","2","1","5172","29","0"
"2019","2","0","1545","4","0"
"2019","2","0","2785","11","0"
"2019","2","1","2602","8","0"
"2019","2","0","2897","18","0"
"2019","2","1","3047","16","0"
"2019","2","0","1127","6","0"
"2019","2","1","980","3","0"
"2019","2","0","455","4","0"
"2019","2","1","404","4","0"
"2019","2","0","369","3","0"
"2019","2","1","319","1","0"
"2019","2","0","568","7","0"
"2019","2","1","493","6","0"
"2019","2","0","619","8","0"
"2019","2","1","638","8","0"
"2019","2","2","653","0","0"
"2019","2","0","316","0","0"
"2019","2","1","337","0","0"
"2019","2","2","777","24","0"
"2019","2","0","382","9","0"
"2019","2","1","395","15","0"
"2019","2","2","293","7","0"
"2019","2","0","154","2","0"
"2019","2","1","139","5","0"
"2019","2","2","1258","24","0"
"2019","2","0","679","15","0"
"2019","2","1","579","9","0"
"2019","2","0","243","12","0"
"2019","2","1","256","10","0"
"2019","2","0","475","7","0"
"2019","2","1","547","6","0"
"2019","2","0","263","25","0"
"2019","2","1","276","21","0"
"2019","2","0","5381","24","0"
"2019","2","0","478","7","0"
"2019","2","1","5016","13","2"
"2019","2","1","357","7","0"
"2019","2","0","932","7","0"
"2019","2","1","1038","5","0"
"2019","2","0","2325","1","0"
"2019","2","1","3972","1","0"
"2019","2","0","2183","1","0"
"2019","2","1","1798","1","0"
"2019","2","0","1463","6","0"
"2019","2","1","1109","5","0"
"2019","2","0","2712","24","0"
"2019","2","0","425","19","0"
"2019","2","1","460","14","0"
"2019","2","0","1243","10","0"
"2019","2","1","1160","9","0"
"2019","2","0","0","3749","0"
"2019","2","0","307","16","0"
"2019","2","1","287","13","0"
